animalId,animalName,location,age,ageStatus,microchipId,species,breed1,breed2,sex,color1,color2,size,sterilized,vaccinated,houseTrained,registrationDate,shelterTenure,specialNeeds,goodWithDogs,goodWithCats,goodWithOther,goodWithChildren,fosterStatus,shelterId,description
31716,No name,home,1,baby,zvygITJgPWddT8F,dog,Mixed Breed,Mixed Breed,male,white,None,medium,no,no,no,2019-01-22,99,no,no,no,yes,no,Adopted,0,"Cutie pie here is up for adoption. He was found running aimlessly between cars on the highway. He was scared and alone and the thunderstorm didnt make it any easier for him. He now needs a forever home for a chance to love and be loved. He is a very healthy puppy about 6 weeks of age. Fully white coat with dark greenish brown eyes. Very obedient and comfortable with peoples's presence. If you have any inquiries, you may contact. Please do share so that little puppy here can find a loving home. "
31717,BULAT,home,12,young,XBrcyBlQgRCHDrI,cat,Domestic Long Hair,Domestic Long Hair,male,black,None,medium,no,no,yes,2019-01-24,97,no,no,yes,yes,no,Adopted,0,anyone within the area of ipoh or taiping who interested to adopt my cat can contact my father at this number (mazuvil)or can just email me. currently bulat is at my hometown at perak but anyone outside the area still want to adopt can travel there to my hometown.there is a lot of cats in my house rite now..i think i should let one of them go to a better owner who can give better attention to him.
31718,Litty Puppy,shelter,1,baby,CYvuFxPeFcKEdYI,dog,Mixed Breed,Mixed Breed,male,brown,gray,small,no,no,yes,2019-02-10,80,no,yes,yes,yes,yes,Available to foster,91013,Not available now..
31719,Cherry,home,13,young,wurfE6sBH8FbHMr,dog,Mixed Breed,Mixed Breed,female,white,None,small,yes,no,yes,2019-03-20,42,no,yes,no,yes,yes,Adopted,0,Lovely puppy looking for a forever home.Pls view her real life if u are interested. Commitment to spay is compulsory . If u are interested to adopt pls contact KEVIN
31720,Happy,home,24,young,Rm7vbdwjKP6NE6H,dog,Mixed Breed,None,female,black,None,medium,yes,yes,yes,2019-04-03,28,no,yes,yes,yes,yes,Adopted,0,Found by rescuer near her house in Kota Kemuning. I am helping to get her adopted online. We can also provide monetary contributions to anyone who is willing to foster Happy.
31721,Cookie,foster home,9,young,TGK2gS65F25Nb7v,dog,Mixed Breed,None,female,black,brown,medium,yes,yes,yes,2019-03-25,37,no,no,no,yes,no,Not available to foster,0,"Lovely girl from a litter which I fostered last year. I am currently also looking after 2 of the other dogs from the same litter but it is hard for the family to take care of 3 dogs. All cost covered - fully vaccinated, dewormed and fixed. Gentle, pretty and lovely girl. Loves belly rubs and evening walks. Very alert. Dislike loud noises and broomsticks. Has beautiful markings and colours on her coat. I am only looking for a happily ever after home for her. Msg me only if you are serious to ado"
31722,Buster,foster home,6,baby,sf6mzD2I4PAIp1O,cat,American Shorthair,None,male,yellow,white,small,no,no,yes,2019-02-10,80,no,yes,yes,yes,yes,Not available to foster,0,"This is Buster, he is the Son of Digit who kind of moved into our office house. Buster is a quiet little guy who like to do his own thing and look at human like ""what you doing"". Since he is being homed here at my office we unfortunately can't keep him. We are look for a good home for him. Please note that he is an indoor kitten and has never been outdoors, so I would prefer that he be adopted by someone who can provide an indoor setting. I'm also willing to have him neutered at my expense if t"
31723,Lela,shelter,6,baby,mGmC90KjPr7rYWp,cat,Tabby,None,female,gray,None,medium,no,no,no,2019-04-25,6,no,no,no,yes,yes,Available to foster,91023,Name : Lela Gender : Female Age : 6 months Diet : Blackwood Healthy and active Litter Train SMS Affi : Adoption fees: RM adoption fees is for maintenance of food and sand for other cat Pick up point at Bandar Sunway
31724,Girl Kitten,foster home,3,baby,8hhU2bgAsm5cCE9,cat,Domestic Short Hair,Tabby,female,black,brown,medium,no,no,yes,2019-03-12,50,no,yes,no,yes,no,Not available to foster,0,"Looking for a loving home for a female kitten that was found abandoned in the back alley. She is in healthy condition without any physical disabilities, and has a beautiful long tail. She is very playful and bonds easily with humans. Though she will snarl at strangers, she opens up quickly and begins to meow and purr lovingly seeking for attention. She plays with other animals as well. Has experience mixing with a medium sized dog, older cats, and other kittens. Looking for responsible and lovi"
31725,Bruno Bear,home,2,baby,p8hGdLuZef98LCj,cat,Domestic Medium Hair,Tabby,male,black,brown,medium,no,yes,yes,2019-01-25,96,no,no,no,no,yes,Adopted,0,"Name: Bruno Bear Gender: Male Fur colour+Tail: He is gray! He also has a long tail About Bruno: Up for Adoption! Location : Bukit Jambul, Penang Name : Bruno Bear Gender: Male Age: 2.5 months Vaccinated and Dewormed He is very affectionate and loves to cuddle. For lap-cat lovers, he is up for grabs. He has a straight, long tail that he likes to keep high up! He is on good, quality dry food diet with canned food supplements. We can arrange for visits/transport him anywhere around Penang Island. "
31726,Lakey,foster home,1,baby,krAuOxufmODXxdk,dog,Mixed Breed,None,male,black,None,medium,no,no,yes,2019-02-20,70,no,no,yes,yes,no,Not available to foster,0,Hi..This puppy is for adoption. Found him wandering alone and crying while I am out for jogs at Lake Valley Bandar Tun Hussein Onn. I can't keep him because I have 4 dogs at home. My contact no. Location Sungai Long Kajang. Thanks n cheers!
31727,Stripe,foster home,3,baby,XaExaWax0H04lMI,cat,Domestic Short Hair,None,female,black,brown,medium,no,no,yes,2019-03-11,51,no,yes,yes,yes,no,Not available to foster,0,"Stripe is a 3 months old kitten. She is a black and brown tabby. A bit of a scaredy cat but likes to play. Toilet trained. Stripe is one of my family cat's offspring, but I am looking for adopters for Stripe because currently we can only keep one cat at home. I would prefer experienced kitten owners to adopt Stripe but first timers who are really serious about taking care of cats are always welcome. Stripe's diet consists of Blackwood for kitten."
31728,Norman,home,30,adult,4EOdCXct9MlZWP3,dog,Schnauzer,Poodle,male,black,None,small,yes,yes,yes,2019-02-16,74,no,no,no,yes,no,Adopted,0,"This is Norman. We recently took him home from the SPCA as an addition to our family but unfortunately, he's been clashing with our resident dog, Sunshine! They just do NOT get along, which is unfortunate as Norman is a great little dog on his own. Norman would be perfect in a one-dog household. He's loving, smart and LOVELY with kids. Very friendly with people and other dogs - except ours! Actually, our first dog is the one with the territorial issues. Norman is already neutered, housetrained "
31729,Geoff,foster home,4,baby,uIHdnMpeXUq9Q0Y,cat,Domestic Short Hair,None,female,black,golden,small,no,no,yes,2019-01-05,116,no,yes,no,yes,no,Not available to foster,0,very loving kitten
31730,Kitten,shelter,1,baby,HTfLv5u0Xu0Tdc0,dog,Mixed Breed,None,male,brown,None,medium,no,no,yes,2019-04-29,2,no,yes,yes,yes,no,Pending,91010,"Its my cat's kitten n i cant keep more than 2 cats. So im looking for a new home for the small n very very very cute kitten. Looking only for people who realy love cats n want to take care of a cat. If u r interested pls call Putra Heights Section 9, Subang Jaya"
31731,Baby,shelter,1,baby,meRSdfkHRru577z,cat,Domestic Medium Hair,None,female,black,golden,small,no,no,no,2019-02-02,88,no,yes,yes,yes,no,Available to foster,91009,"Baby was found at road side. According to area residence, mum left a few kitten. All sibling were dead except this strong thingy.. She urgently looking for parents. Your deserve to have it. A very smart, cute & loving kitten."
31732,BeBe-Shih Tzu,shelter,72,senior,D8vnOPIrpmy43Tw,dog,Shih Tzu,None,female,brown,golden,medium,no,no,no,2019-01-04,117,no,no,no,yes,no,Pending,91019,"ABOUT BeBe - 6 years old ++ (according to Vet doctor) - Youth-looking and affectionate. - Active yet well behaved with good manners (toileting trained, can get along with other dog/people well) - Under good health condition and indoor staying (no caging) - Mild dry eyes (left eye) but in the midst of recovering with daily eye drops after consulted vet doctor. - Weight 5.90 kg Looking for a truly furkid lover to provide BeBe a forever loving home. If you're interested to adopt BeBe, please conta"
31733,Mimi,shelter,10,young,sEa8RKCTfxI15dj,cat,Domestic Short Hair,None,female,black,white,medium,yes,yes,yes,2019-02-23,67,no,yes,no,yes,yes,Pending,91023,"Mimi had a hard start to life, she was raped at a very young age which progressed to having an infected uterus. She had to have an emergency spey done and intensive treatment. She has recovered in full since then but the trauma seems to have affected her eyes. Her 3rd eyelids have never returned to normal since then; so they stick out. She is otherwise in good health."
31734,Puppy 3,foster home,1,baby,NWPb6w9Y9w3PxHu,dog,Mixed Breed,Mixed Breed,female,white,None,medium,no,yes,yes,2019-04-25,6,no,no,no,yes,no,Not available to foster,0,For Adoption
31735,Unknown,foster home,24,young,pKqIiKVa1CgosX3,dog,Spitz,Shih Tzu,male,brown,white,medium,no,no,yes,2019-01-12,109,no,no,no,yes,yes,Not available to foster,0,"Found this dog with collar at SS24, Petaling Jaya. It's been a week but we still haven't found his owner. Now this dog is open for adoption. He is a lovely dog."
31736,Ken,foster home,12,young,u8FjkVujGhE19tS,dog,Mixed Breed,None,male,black,brown,medium,no,no,no,2019-02-19,71,no,no,no,yes,no,Not available to foster,0,"Ken is just the name I have given him. Ken was left to die in Kledang Hill. I saw him on 13th Feb . Some said they already saw the Ken at the stop the day before. It was really sad to see that Ken had such an irresponsible and heartless owner. We know he had an owner as he was clean and did not have fleas/ticks. He is available for adoption. From interaction and observation, he is very gentle and friendly. He is also very alert as a watchdog. If you think you can give him a loving home, please "
31737,Si Putih,shelter,4,baby,MThxqEzn6Udr0sb,cat,American Curl,American Shorthair,male,cream,white,medium,no,no,yes,2019-01-30,91,no,no,no,yes,no,Pending,91003,Male white kitten looks for home. Interested please call
31738,No name,home,1,baby,b1vLs1sYvGtu42P,dog,Mixed Breed,Mixed Breed,female,black,None,medium,no,yes,yes,2019-04-20,11,no,no,no,yes,yes,Adopted,0,"Black, female dog of roughly 1 month old Healthy, minor flea infestation which she's being treated for. Very friendly,quiet and obedient! Pup is now boarded at a clinic in KL. Dewormed and vaccinated."
31739,Cici,shelter,3,baby,2LtszE6AMnr8dCu,cat,Domestic Short Hair,Siamese,female,black,yellow,small,no,no,yes,2019-03-08,54,no,yes,no,yes,no,Available to foster,91006,"miley and cici are very active, friendly and they love human so much. They are a perfect duo for you who wants an active and playful cat."
31740,Abby,foster home,2,baby,W1xbCfhHGjwqtTY,dog,Mixed Breed,None,female,black,None,medium,no,yes,yes,2019-03-17,45,no,no,yes,yes,no,Not available to foster,0,"This black beauty was rescued from an empty house together with her 5 other siblings. We are now looking for a genuine animal lover to open their home for them. Here is our adoption requirement : a) Abby must be spayed when she reached her maturity b) Adopter must be an animal lover and preferably have experience in handling dog. c) No long hour of caging or tied on leash. d) Provide necessary medical needs (vaccinations, deworming, flea/tick/heartworm prevention etc.) e) Walk her regularly wit"
31741,Ray (Of Hope),shelter,1,baby,tsC2I8TqFrAN2Ex,cat,Tabby,None,male,gray,None,small,no,no,yes,2019-02-04,86,no,no,yes,yes,yes,Available to foster,91021,Baby Ray was abandoned by his/her mum and found mewing loudly  d drain. Gender not confirmed as he/she is slightly less than 1 month old (born on 16 Sept). I was feeding d mum when she was pregnant and after delivery but she was missing last 4 days. Hope some kind people will take in Baby Ray and give him/her a loving home. Adopter must be local and agree to spay/neuter Baby Ray when of age.
31742,Factory Pup Milo,home,3,baby,NJWGmEdBvkgIUee,dog,Mixed Breed,None,male,brown,white,medium,no,yes,yes,2019-04-16,15,no,yes,no,yes,no,Adopted,0,"Toilet trained, healthy, active little pup."
31743,Tammy,foster home,12,young,CWdwbMpBJbMGXng,dog,Mixed Breed,None,female,black,None,medium,yes,no,yes,2019-03-07,55,no,no,no,yes,yes,Not available to foster,0,"Tammy is a full black female dog and has been spayed. She is a very calm and a playful dog. Anyone interested to give her a good home, kindly contact me at /. Free transportation can be arranged if you are from KL, Selangor, NS, Melaka or JB. p/s: No tying up or caging or letting her out without leash. Thank you.."
31744,Oreo,home,36,adult,BcRFFJRK9nPuRsC,dog,Mixed Breed,None,male,black,brown,small,no,yes,yes,2019-01-02,119,no,yes,no,yes,yes,Adopted,0,Bichon mix adult dog. Gentle and shy in nature. Owners immigrated overseas
31745,Shankly,shelter,7,young,Ctit9WzLZi8HNcH,cat,Domestic Short Hair,None,male,yellow,white,medium,yes,no,no,2019-01-07,114,no,yes,yes,yes,no,Available to foster,91003,"Shankly is a former stray cat who was rescued in early Jan . He is very friendly and affectionate and loves being picked up and held! He has since been dewormed, deflead and neutered. Please give him a second chance at living a good life as someone's beloved pet!"
31746,Cutie,home,2,baby,WAEZLTth8f3D7LR,dog,Boston Terrier,None,female,yellow,cream,small,no,no,yes,2019-03-13,49,no,yes,no,yes,yes,Adopted,0,"Cutie is an adorable 2 months old female Boston terrier mix. She is a typical sweet and playful puppy. Cutie is good with other dogs. We are working on crate training and socialization. Just like any puppy, this pup will need a loving home. If you are interested in adopting, please whatsapp me at Yulia. No calls please."
31747,Lucky The Pup,shelter,3,baby,IUAMOpxOU4okbmh,dog,Terrier,Mixed Breed,male,brown,white,medium,no,no,no,2019-02-10,80,no,no,yes,yes,yes,Pending,91017,"Lucky was found by a friend in Bandar Utama and currently being fostered. Friendly and active puppy, able to walk on leash. Vaccination and neutering are compulsory, cost to be borne by adopter. No caging or tying for long hours. Please call if you can give Lucky a good home."
